ID,SMILES,ADMET_Solubility_Level,ADMET_Unknown_AlogP98,ADMET_BBB_Level,ADMET_EXT_CYP2D6#Prediction,ADMET_EXT_Hepatotoxic#Prediction,ADMET_Absorption_Level,ADMET_EXT_PPB#Prediction
sp666,Cc1c(Cl)cc2[nH]ncc2c1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,0,0,4,FALSE,TRUE,1,TRUE
sp667,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1c(Cl)c(C)cc2[nH]ncc12,0,0,4,TRUE,TRUE,2,TRUE
sp668,C#Cc1c(F)ccc2cc(O)cc(C3=C(F)C4N=C(OC[C@@]56CCCN5C[C@H](F)C6)N=C5C4C(=C3F)C(C)=C[C@H]3COCCCN53)c12,1,0,4,TRUE,TRUE,1,TRUE
sp669,CCc1c(F)c(N)cc(-c2nc3O[C@@H](C)[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@H]6CC[C@H]7COCCN67)nc(c2F)c34)N5)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp670,C=C1CN2CCC[C@@]2(COc2nc3c4c(c(Cl)c(-c5nc(N)cc(C)c5C(F)(F)F)c(F)c4n2)OC[C@@H]2[C@@H]4CC[C@H](CN32)N4C)C1,0,0,4,TRUE,FALSE,2,TRUE
sp671,C[C@@H]1Oc2nc(c(F)c3nc(OCC4(CN5CCOC(C5)C(F)(F)F)CC4)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)nc(C)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp672,CN(C)CC1(COc2nc3CN(CCc3c(n2)N2C[C@@H]3CC[C@H]2CN3)c2cc(O)cc3cccc(Br)c23)CC1,1,0,4,TRUE,TRUE,0,TRUE
sp673,CN(C)CC1(COc2nc3CC(OCc3c(n2)N2CC3CCC(C2)N3)c2cc(O)cc3cccc(C#C)c23)CC1,1,0,4,TRUE,TRUE,1,TRUE
sp674,Oc1cc(-c2nc3CC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCCN6C[C@H](F)C7)nc(c2F)c34)N5)c2c(CC(F)(F)F)c(F)ccc2c1,0,0,4,TRUE,TRUE,2,TRUE
sp675,Oc1cc(-c2nc3OC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCCN6C[C@H](F)C7)nc(c2F)c34)N5)c2c(SC(F)(F)F)c(F)ccc2c1,0,0,4,TRUE,TRUE,3,TRUE
sp676,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@H](C4)c4cnn(CCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)n4)C1,0,0,4,TRUE,TRUE,2,TRUE
sp677,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCCC[C@H](C4)NC(=O)COCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,TRUE,2,TRUE
sp678,O[C@H]1C[C@@H]2CN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1c(CCCCC(=O)N2)c(Cl)cc2[nH]ncc12,1,0,4,FALSE,TRUE,2,TRUE
sp679,Cc1cc2[nH]ncc2c-2c1CCCCC(=O)N[C@]1(C)CCCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,0,0,4,FALSE,FALSE,2,TRUE
sp680,O[C@H]1CC[C@@H]2CN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1c(CCCOC(=O)N2)c(Cl)cc2[nH]ncc12,0,0,4,FALSE,TRUE,2,TRUE
sp681,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCOC[C@H](C4)c4cnn(CCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)n4)C1,1,0,4,FALSE,TRUE,2,TRUE
sp682,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCCC[C@H](C4)NC(=O)OCC[C@@H]4CCc5cc6[nH]ncc6c(c45)-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,TRUE,2,TRUE
sp683,CN(C)CC1(COc2nc3N4CCOC[C@H](C4)OC(=O)OCCCc4c(Cl)cc5[nH]ncc5c4-c4c(F)cc3c(n2)c4F)CC1,0,0,4,FALSE,TRUE,2,TRUE
sp684,C[C@@]12COCCN(C1)c1nc(OC[C@H]3CC[C@@H]4COCCN34)nc3c(F)c(ncc13)-c1c(CCCOC(=O)O2)c(Cl)cc2[nH]ncc12,1,0,4,FALSE,FALSE,2,FALSE
sp685,FC[C@@]12COCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1c(CCCOC(=O)O2)c(Cl)cc2[nH]ncc12,0,0,4,FALSE,FALSE,2,TRUE
sp686,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCOC[C@]5(C[C@@H](C5)OC(=O)OCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)C4)C1,1,0,4,FALSE,FALSE,2,TRUE
sp687,CN1C[C@H](F)C[C@H]1COc1nc2N3CCOC[C@](C)(C3)OC(=O)OCCCc3c(Cl)cc4[nH]ncc4c3-c3ncc2c(n1)c3F,1,0,4,FALSE,FALSE,2,TRUE
sp688,CO[C@@H]1C[C@@H](COc2nc3N4CCOC[C@](C)(C4)OC(=O)OCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)N(C)C1,1,0,4,FALSE,FALSE,2,TRUE
sp689,CN1C[C@H](F)C[C@H]1COc1nc2N3CCC[C@@]4(C[C@@H](C4)OC(=O)OCCc4c(Cl)cc5[nH]ncc5c4-c4ncc2c(n1)c4F)C3,0,0,4,TRUE,FALSE,2,TRUE
sp690,C[C@@H]1C[C@@H](COc2nc3N4CCOC[C@H](C4)OC(=O)OCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)N(C)C1,0,0,4,FALSE,FALSE,2,TRUE
sp691,CN(C)CC1(COc2nc3N4CCOC[C@](C)(C4)OC(=O)OCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)CC1,1,0,4,FALSE,TRUE,2,TRUE
sp692,FC[C@@]12CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1c(CCCOC(=O)O2)c(Cl)cc2[nH]ncc12,0,0,4,FALSE,TRUE,2,TRUE
sp693,CN1CCC[C@H]1COc1nc2N3CCOC[C@](C)(C3)OC(=O)OCCc3c(F)ccc4cc(O)cc(-c5ncc2c(n1)c5F)c34,1,0,4,FALSE,TRUE,2,TRUE
sp694,F[C@@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@]5(C[C@@H](C5)OC(=O)OCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)C4)C1,0,0,4,FALSE,FALSE,2,TRUE
sp695,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@]5(C[C@@H](C5)OC(=O)OCCc5c(F)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)C4)C1,0,0,4,FALSE,FALSE,2,TRUE
sp696,F[C@@H]1CN2CCC[C@@]2(COc2nc3N4CCOC[C@H](C4)OC(=O)OCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,1,0,4,FALSE,FALSE,2,TRUE
sp697,Cc1cc2[nH]ncc2c-2c1CCc1cnc(o1)[C@@H](O)[C@@H]1CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,1,0,4,FALSE,TRUE,2,TRUE
sp698,CC12COCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1c(CCCc3nc2no3)c(Cl)cc2[nH]ncc12,1,0,4,FALSE,TRUE,2,TRUE
sp699,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCCCC(C4)c4noc(CCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)n4)C1,0,0,4,FALSE,TRUE,2,TRUE
sp700,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCO[C@H](C4)c4coc(CCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)n4)C1,1,0,4,FALSE,TRUE,2,TRUE
sp701,O[C@]12C[C@@]3(C1)CCCN(C3)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1c(CCc3cnc2o3)c(Cl)cc2[nH]ncc12,0,0,4,FALSE,TRUE,2,TRUE
sp702,CN(C)CC1(COc2nc3N4CCCC[C@@](F)(C4)COCCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)CC1,0,0,4,TRUE,TRUE,2,TRUE
sp703,C[C@@]12CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1cccc3ccc(F)c(CC[C@H](F)C(=O)N2)c13,0,0,4,FALSE,TRUE,2,TRUE
sp704,C[C@@]12CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(c(F)cc13)-c1cc(O)cc3ccc(F)c(CCCC(=O)N2)c13,0,0,4,FALSE,TRUE,2,TRUE
sp705,Cc1c-2ncc3c(nc(OC[C@@]45CCCN4C[C@H](F)C5)nc13)N1CCC[C@](C)(C1)NC(=O)CCCc1c(F)ccc3cc(O)cc-2c13,0,0,4,FALSE,TRUE,2,TRUE
sp706,Cc1cc2[nH]ncc2c-2c1CCCCC(=O)O[C@]1(C)CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,0,0,4,FALSE,FALSE,2,TRUE
sp707,Cc1cc2[nH]ncc2c-2c1CCCOC(=O)C[C@@H]1CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,0,0,4,FALSE,FALSE,2,TRUE
sp708,Cc1cc2[nH]ncc2c-2c1CCCCC(=O)N[C@@H]1CCCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,0,0,4,FALSE,FALSE,2,TRUE
sp709,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCO[C@H](C4)NC(=O)OCCc4c(F)ccc5cccc(-c6ncc3c(n2)c6F)c45)C1,1,0,4,FALSE,TRUE,1,TRUE
sp710,Cc1cc2[nH]ncc2c-2c1CCCCC(=O)O[C@@H]1COCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,1,0,4,FALSE,FALSE,2,TRUE
sp711,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@H](C4)OC(=O)OCCCc4c(F)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,FALSE,2,TRUE
sp712,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@H](C4)OC(=O)OC[C@H]4C[C@@H]4c4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,TRUE,TRUE,2,TRUE
sp713,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@H](C4)OC(=O)OC\C=C/c4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,FALSE,2,TRUE
sp714,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@H](C4)OC(=O)CC[C@@H]4C[C@@H]4c4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,FALSE,2,TRUE
sp715,Cc1cc2[nH]ncc2c-2c1C\C=C/COC[C@@H]1CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,0,0,4,FALSE,TRUE,1,TRUE
sp716,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCOC[C@@H](C4)COCCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,1,0,4,FALSE,TRUE,1,TRUE
sp717,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@H](C4)CCOCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,TRUE,TRUE,2,TRUE
sp718,Cc1cc2[nH]ncc2c2-c3ncc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)N3CCC[C@H](C3)CCOC[C@@H]3CC3c12,0,0,4,TRUE,TRUE,1,TRUE
sp719,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@H](C4)Cn4ncc(CCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)n4)C1,0,0,4,TRUE,TRUE,2,TRUE
sp720,Cc1cc2[nH]ncc2c-2c1CCCC(F)C(=O)N[C@@H]1CCCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,0,0,4,FALSE,TRUE,2,TRUE
sp721,C[C@@]12CCCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1c(CCCCC(=O)N2)c(Cl)cc2[nH]ncc12,0,0,4,FALSE,FALSE,2,TRUE
sp722,F[C@H]1CN2CCC[C@@]2(COc2nc3N4C[C@@H]5C[C@@H]5[C@@H](C4)NC(=O)[C@@H](F)CCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,TRUE,2,TRUE
sp723,CN1CCC[C@H]1COc1nc2N3CCOC[C@](C)(C3)OC(=O)OCCCc3c(Cl)cc4[nH]ncc4c3-c3ncc2c(n1)c3F,0,0,4,FALSE,FALSE,2,TRUE
sp724,Cc1cc2[nH]ncc2c-2c1CCOC(=O)O[C@H]1C[C@]3(C1)CCCN(C3)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,0,0,4,FALSE,FALSE,2,TRUE
sp725,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCOC[C@H](C4)OC(=S)OCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,TRUE,2,TRUE
sp726,CN1CCC[C@H]1COc1nc2N3CCCC[C@H](C3)OC(=O)OCCCc3c(Cl)cc4[nH]ncc4c3-c3ncc2c(n1)c3F,0,0,4,TRUE,FALSE,2,TRUE
sp727,C[C@@]12COCCN(C1)c1nc(OCC34CCCN3CCC4)nc3c(F)c(ncc13)-c1c(CCCOC(=O)O2)c(Cl)cc2[nH]ncc12,0,0,4,FALSE,TRUE,2,TRUE
sp728,CN1CCC[C@H]1COc1nc2N3CCC[C@]4(C[C@@H](C4)OC(=O)OCCc4c(Cl)cc5[nH]ncc5c4-c4ncc2c(n1)c4F)C3,0,0,4,TRUE,FALSE,2,TRUE
sp729,Cc1cc2[nH]ncc2c-2c1CCOC(=O)OC[C@H]1CN(CCO1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,1,0,4,FALSE,FALSE,2,TRUE
sp730,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCOCC(C4)COC(=O)OCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,1,0,4,FALSE,TRUE,2,TRUE
sp731,O[C@H]1[C@@H]2CCCN(C2)c2nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc23)-c2c(CCc3cnc1o3)c(Cl)cc1[nH]ncc21,1,0,4,FALSE,TRUE,2,TRUE
sp732,C[C@@H](Nc1nc(C)nc2cc(=O)n(cc12)C1(C)CC1)c1cccc(C(F)F)c1C,2,0,2,FALSE,TRUE,0,FALSE
sp733,C[C@@H](Nc1nc(C)nc2cc(=O)n(cc12)C1(CC1)C(F)F)c1cccc(C(F)F)c1C,2,0,2,FALSE,TRUE,0,FALSE
sp734,C[C@@H](Nc1nc(C)nc2cc(=O)n(cc12)C12CC(C1)C2)c1cccc2c1CCC2(F)F,2,0,2,FALSE,FALSE,0,FALSE
sp735,C[C@@H](Nc1ncnc2cc(=O)n(cc12)C12CCC(F)(CC1)CC2)c1cccc(C(F)F)c1F,2,0,2,TRUE,TRUE,0,FALSE
sp736,C[C@@H](Nc1nc(C)nc2c(F)c(=O)n(cc12)C1(CC1)C(F)F)c1cccc(c1)C(F)(F)C1CCCO1,2,0,2,TRUE,FALSE,0,FALSE
sp737,C[C@@H](Nc1nc(C)nc2cc(=O)n(cc12)C12CCC(O)(CC1)CC2)c1cccc(C(F)F)c1F,2,0,3,FALSE,TRUE,0,FALSE
sp738,C[C@@H](Nc1nc(C)nc2cc(=O)n(cc12)C1(C)CCOC1)c1cccc(C(F)F)c1C,3,0,3,FALSE,FALSE,0,FALSE
sp739,C[C@@H](Nc1nc(C)nc2c(C)c(=O)n(cc12)C12CCN(CC1)CC2)c1cccc(c1C)C(F)(F)F,2,0,2,TRUE,FALSE,0,TRUE
sp740,C[C@H](Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1n(C)c(=O)n2[C@H]1CCC[C@@H]1O)[C@@H]1CCCN1C,1,0,4,FALSE,TRUE,3,TRUE
sp741,C[C@H](Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1n(C)c(=O)n2C1COC1)[C@@H]1CCCN1C,1,0,4,FALSE,TRUE,2,TRUE
sp742,Cc1cn([C@@H]2CCOC2)c2nc(-c3onc4c3CCC[C@@]43CCCc4sc(N)c(C#N)c43)nc(O[C@@H](C)[C@@H]3CCCN3C)c12,0,0,4,FALSE,TRUE,2,TRUE
sp743,Cc1nn([C@@H]2CCOC2)c2nc(-c3onc4c3CCC[C@@]43CCCc4sc(N)c(C#N)c43)nc(O[C@@H](C)[C@@H]3CCCN3C)c12,1,0,4,FALSE,TRUE,2,TRUE
sp744,Nc1nc2c(cccc2s1)-c1c(Cl)c2OC[C@@H]3[C@@H]4CC[C@H](CN3c3nc(OC[C@@]56CCCN5C[C@H](F)C6)nc(c1F)c23)N4,0,0,4,FALSE,TRUE,2,TRUE
sp745,C[C@@H]1Oc2nc(c(F)c3nc(OCC4(CN5CC6COCC(C5)C6(F)F)CC4)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)nc(C)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp746,C#Cc1c(F)c(F)cc2cc(N)cc(-c3nc4c5c(nc(OC[C@@]67CCCN6C[C@H](F)C7)nc5c3F)N3CCCOC[C@@H]3CC4)c12,0,0,4,TRUE,TRUE,2,TRUE
sp747,F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3ccc(F)c(Cl)c23)C1,0,0,4,TRUE,TRUE,1,TRUE
sp748,CO[C@@H]1C[C@@H](COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cc(O)cc3ccccc23)N(C)C1,1,0,4,FALSE,TRUE,0,TRUE
sp749,CNC(=O)OC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cccc4cccc(Cl)c34)CCCN12,1,0,4,TRUE,TRUE,2,TRUE
sp750,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(nc(OCC5(CN(C)C)CC5)nc4c3F)N3CCC[C@]4(CCO4)C3)c12,1,0,4,TRUE,TRUE,2,TRUE
sp751,C#Cc1c(F)ccc2cc(N)cc(-c3nc4c5c(nc(OC[C@@]67CCCN6[C@H](COc6nccnc6C(F)F)CC7)nc5c3F)N3CCCOC[C@@H]3CC4)c12,0,0,4,FALSE,TRUE,3,TRUE
sp752,Nc1ccc(C(F)(F)F)c(-c2c(Cl)c3c4c(nc(OC[C@]56CCCN5CC(F)(F)C6)nc4c2F)N2C[C@H]4CC[C@H](N4)[C@H]2CO3)n1,0,0,4,TRUE,FALSE,2,TRUE
sp753,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@H]4CC[C@H]5COCCN45)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1c(F)c(N)cc(C)c1Cl,0,0,4,TRUE,TRUE,2,TRUE
sp754,Cc1cccc2cc(O)cc(N3CCc4c(C3)nc(OCC3(CN5CCOCC5)CC3)nc4N3CC4CCC(C3)N4)c12,1,0,4,TRUE,FALSE,0,FALSE
sp755,CO[C@@H]1C[C@@H](COc2nc3CN(CCc3c(n2)N2CC3CCC(C2)N3)c2cc(O)cc3cccc(Br)c23)N(C)C1,1,0,2,TRUE,TRUE,0,FALSE
sp756,FCCc1cccc2cccc(-c3ncc4c(nc(OCC56CCCN5CCC6)nc4c3F)N3CC4CCC(C3)N4)c12,1,0,4,TRUE,TRUE,1,TRUE
sp757,Fc1c(ncc2c(nc(OC[C@]34CCCN3C(CCl)CC4)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,0,0,4,TRUE,TRUE,2,TRUE
sp758,Fc1c(ncc2c(nc(OC[C@]34CCCN3[C@@H](COC(=O)N3CCCC3)CC4)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,1,0,4,FALSE,TRUE,2,TRUE
sp759,C[C@H]1Cc2nc(c(F)c3nc(OC[C@@]45CCCN4[C@H](COC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)CC5)nc(N4C[C@H]5CC[C@H](N5)[C@H]14)c23)-c1cccc2ccc(F)c(C#C)c12,0,0,4,TRUE,TRUE,3,TRUE
sp760,C#Cc1c(F)ccc2cc(O)cc(-c3nc4c5c(nc(OC[C@@]67CCCN6[C@H](COc6cc(C(F)(F)F)ncn6)CC7)nc5c3F)N3CCCOC[C@@H]3C=C4C)c12,0,0,4,TRUE,TRUE,3,TRUE
sp761,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1nc(N)ccc1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp762,C#Cc1c(F)ccc2cc(O)cc(-c3cc4c5c(nc(OC[C@@]67CCCN6C[C@H](F)C7)nc5c3F)N3CCCOCC3CC4)c12,0,0,4,TRUE,TRUE,3,TRUE
sp763,CC(C)(C)[Si](C)(C)OCC1CCC2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cccc4cccc(Cl)c34)CCCN12,0,0,4,TRUE,TRUE,3,TRUE
sp764,Oc1cc(-c2nc3CC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OCC6(CN7CCC(CC7)OC(F)(F)F)CC6)nc(c2F)c34)N5)c2c(OC(F)(F)F)c(F)ccc2c1,0,0,4,TRUE,TRUE,3,TRUE
sp765,COc1ccc(CN(Cc2ccc(OC)cc2)c2cc(C)c(c(C3Cc4nc(OC[C@@]56CCCN5C[C@H](F)C6)nc(N5CC6CCC(C5)N6)c4C(C)O3)c2F)C(F)(F)F)cc1,1,0,4,TRUE,FALSE,3,TRUE
sp766,C[C@@H]1Oc2nc(c(F)c3cc(OC[C@@H]4CC[C@H]5COCCN45)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)c(F)c(F)c1CC(F)F,0,0,4,TRUE,TRUE,1,FALSE
sp767,C[C@@H]1Oc2nc(c(F)c3nc(OCC4(CN5CC6(COC6)C5)CC4)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)c(F)c(C)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp768,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1c(F)c(N)c(F)c(C)c1CC(F)F,0,0,4,FALSE,TRUE,2,TRUE
sp769,C[C@@H]1Oc2nc(c(F)c3nc(OCC4(CN5CC6COCC6C5)CC4)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)nc(C)c1C(F)(F)F,0,0,4,TRUE,FALSE,1,TRUE
sp770,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@]45CCCN4CC(F)(F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)nc(C)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp771,C[C@@H]1Oc2nc(c(F)c3nc(OCC4(CN5C[C@@H]6C[C@H]5CO6)CC4)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1c(F)c(N)nc(C)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp772,C[C@@H]1Oc2nc(c(F)c3nc(OCC4(CN5C[C@H]6C[C@@H]5CO6)CC4)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1c(F)c(N)nc(C)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp773,C=C7CN1CCC[C@@]1(COc6nc2c5c(OCCN2C3CCNC3)c(Cl)c(c4nc(N)cc(C)c4C(F)(F)F)c(F)c5n6)C7,0,0,4,TRUE,FALSE,2,TRUE
sp774,F[C@H]1CN2CCCC2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc(Cl)c2C2CC2)C1,1,0,1,TRUE,TRUE,1,TRUE
sp775,Cc1cc2[nH]ncc2c(c1C)-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,1,0,4,FALSE,TRUE,1,TRUE
sp776,F[C@H]1CN2CCC[C@@]2(COc2nc3N4C[C@H]5CC[C@H](N5)[C@H]4C[C@H](F)c4nc(c(F)c(n2)c34)-c2cccc3ccc(F)c(C#C)c23)C1,0,0,4,TRUE,TRUE,3,TRUE
sp777,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@]45CCN4CC(F)(F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)c(F)cc1C(F)(F)F,0,0,4,TRUE,FALSE,1,TRUE
sp778,Oc1cc(N2CCc3c(C2)nc(OCC2(CN4CCOCC4)CC2)nc3N2C[C@@H]3CC[C@H]2CN3)c2c(Br)cccc2c1,1,0,4,TRUE,FALSE,0,FALSE
sp779,Fc1ccc2cccc(-c3nc4CC[C@@H]5[C@@H]6CC[C@H](CN5c5nc(OC[C@]78CCCN7C[C@H](C8)OC(F)(F)F)nc(c3F)c45)N6)c2c1C#C,0,0,4,TRUE,TRUE,3,TRUE
sp780,F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)C1,0,0,4,TRUE,TRUE,1,TRUE
sp781,Fc1ccc2cccc(-c3nc4CC[C@@H]5[C@@H]6CC[C@H](CN5c5nc(OC[C@@]78CCCN7C[C@H](C8)OC(F)(F)F)nc(c3F)c45)N6)c2c1C#C,0,0,4,TRUE,TRUE,3,TRUE
sp782,C[C@H]1Cc2nc(c(F)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@H]14)c23)-c1cccc2ccc(F)c(C#C)c12,0,0,4,TRUE,TRUE,3,TRUE
sp783,Oc1cc(-c2ncc3c(nc(OC[C@@H]4CC5CCN4C5)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,1,0,4,TRUE,TRUE,0,TRUE
