SMILES,ID
CC[C@H]([C@@H](C(=O)N1CCOC(C1)c1ccccc1)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-87942
CC[C@@H]([C@@H](C(=O)N[C@H](C(=O)OC)CC(C)C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-87994
CSCC[C@@H](C(=O)N1CCC(CC1)(O)c1ccc(cc1)Cl)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-88009
COc1c2c(CC[C@@H](c3c2ccc(c(=O)c3)NCCCC(=O)Nc2n[nH]c(n2)CCc2ccccc2)NC(=O)C)cc(c1OC)OC,STOCK1N-88032
CC[C@H]([C@@H](C(=O)N[C@H](c1nc2c([nH]1)cccc2)c1ccccc1)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-88034
COC(=O)[C@@H](NC(=O)[C@@H](Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)CC(C)C)CC(C)C,STOCK1N-88050
CC[C@H]([C@@H](C(=O)N1CCCC1)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-88056
CC[C@H]([C@@H](C(=O)NCCn1ccnc1c1ccccc1)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-88082
COC(=O)CC(c1cc2cccc3c2n(c1=O)CCC3)c1oc(CN2CCc3c(C2c2cc(OC)c(c(c2)OC)OC)cc(c(c3)OC)OC)cc(=O)c1O,STOCK1N-88119
COc1c2c(CC[C@@H](c3c2ccc(c(=O)c3)N[C@H](C(=O)NCCCCCC(=O)O)C(C)C)NC(=O)C)cc(c1OC)OC,STOCK1N-88128
CCCCCCCCCCCCCCCCN/C(=C/1\C(=O)C=C2[C@@](C1=O)(C)c1c(O)c(C)c(c(c1O2)C(=O)C)O)/C,STOCK1N-88132
COc1c2c(CC[C@@H](c3c2ccc(c(=O)c3)NCCCCCC(=O)N2CCC3(C(C2)CCCC3)O)NC(=O)C)cc(c1OC)OC,STOCK1N-88142
COc1ccc(cc1NC(=O)CCCNc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)NC(=O)C,STOCK1N-88171
COc1cccc(c1OCCc1ccc(cc1)OC)C1CC(=O)Oc2c1c(=O)n(c(c2)C)CCc1ccc(cc1)O,STOCK1N-88176
COc1ccc2c(c1)[nH]c(=O)c(c2)C(c1c(O)cc(c2c1oc(cc2=O)c1ccccc1)O)CC(=O)N1CCCCC1,STOCK1N-88189
COc1c(OC)cc2c(c1OC)c1ccc(c(=O)cc1[C@H](CC2)NC(=O)C)N[C@H](C(=O)NC1CCCc2c1[nH]c1c2cccc1)C(C)C,STOCK1N-88203
COc1c2c(CC[C@@H](c3c2ccc(c(=O)c3)N[C@H](C(=O)NCCCn2ccc3c2cccc3)C(C)C)NC(=O)C)cc(c1OC)OC,STOCK1N-88234
CC[C@H]([C@@H](C(=O)NCc1c(C)n[nH]c1C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-88263
COc1cc(ccc1OCC(=O)O)C(c1c(O)cc(c2c1oc(cc2=O)c1ccccc1)O)CC(=O)N1CCCCC1,STOCK1N-88273
COC(=O)[C@@H](NC(=O)[C@H](C(C)C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)CC(C)C,STOCK1N-88281
COc1c2c(CC[C@@H](c3c2ccc(c(=O)c3)N[C@H](C(=O)NCc2cn(c3c2cccc3)C)C)NC(=O)C)cc(c1OC)OC,STOCK1N-88321
CC[C@@H]([C@@H](C(=O)N[C@H](C(=O)OC)[C@@H](CC)C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-88329
COc1c2c(CC[C@@H](c3c2ccc(c(=O)c3)NCCCC(=O)Nc2cccc(c2)N2CCCCS2(=O)=O)NC(=O)C)cc(c1OC)OC,STOCK1N-88340
COc1ccc(cn1)NC(=O)[C@H]([C@@H](CC)C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-88341
COc1ccc2c(c1)cc(c(=O)[nH]2)C1CC(=O)Oc2c1c1O/C(=C\c3ccc(c(c3OC)OC)OC)/C(=O)c1cc2,STOCK1N-88350
COc1c(OC)cc2c(c1OC)c1ccc(c(=O)cc1[C@H](CC2)NC(=O)C)N[C@H](C(=O)NCCc1nc2c(n1C(C)C)cccc2)C,STOCK1N-88351
COC(=O)CCCCCNC(=O)[C@H]([C@H](CC)C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-88360
COc1c2c(CC[C@@H](c3c2ccc(c(=O)c3)N[C@H](C(=O)NCCn2ccc3c2cccc3Cl)C)NC(=O)C)cc(c1OC)OC,STOCK1N-88397
COC(=O)CC(c1ccc(c2c1cccc2)OC)c1oc(CN2CCN(CC2)c2ccc(cc2)OC)cc(=O)c1O,STOCK1N-88418
COC(=O)[C@H](C(C)C)NC(=O)CCCCCNc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-88431
O=C(N1CCCCC1)CC(c1c(O)cc(c2c1oc(cc2=O)c1ccccc1)O)c1ccc2c(c1)n(C)c(=O)n2C,STOCK1N-88451
COc1c2c(CC[C@@H](c3c2ccc(c(=O)c3)NCCCCCC(=O)NCC2(CCCCC2)CC(=O)O)NC(=O)C)cc(c1OC)OC,STOCK1N-88469
COc1c2c(CC[C@@H](c3c2ccc(c(=O)c3)N[C@H](C(=O)N2CCc3c(C2)c2ccccc2[nH]3)C(C)C)NC(=O)C)cc(c1OC)OC,STOCK1N-88473
COC(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)[C@@H](Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)CC(C)C,STOCK1N-88475
CC[C@H]([C@H](C(=O)N1C[C@H]2C[C@@H](C1)c1n(C2)c(=O)ccc1)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-88494
COC(=O)CC(c1oc(CN2CCc3c(C2c2cc(OC)c(c(c2)OC)OC)cc(c(c3)OC)OC)cc(=O)c1O)c1ccccc1,STOCK1N-88510
CC(CCC(C1CCOC(C1)(C)C)CCN/C(=C/1\C(=O)C=C2[C@@](C1=O)(C)c1c(O)c(C)c(c(c1O2)C(=O)C)O)/C)C,STOCK1N-88559
CC[C@H]([C@@H](C(=O)NCCc1scc(n1)c1ccccc1)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-88564
COc1c2c(CC[C@@H](c3c2ccc(c(=O)c3)N[C@H](C(=O)N2CCOC(C2)c2ccccc2)C)NC(=O)C)cc(c1OC)OC,STOCK1N-88578
COc1ccc(cc1)CCOc1ccc(cc1)C(c1oc(CN2CCN(CC2)c2ccc(cc2)OC)cc(=O)c1O)CC(=O)OC,STOCK1N-88617
CC[C@H]([C@@H](C(=O)NCCc1nnc2n1cccc2)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-88643
CSCC[C@@H](C(=O)Nc1sc2c(n1)CCC2)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-88647
COc1cc(ccc1OCCc1ccc2c(c1)CCO2)C1CC(=O)Oc2c1c1oc(=O)cc(c1c(c2C(=O)C)O)C,STOCK1N-88656
CC[C@@H]([C@@H](C(=O)N[C@@H]([C@@H](CC)C)C(=O)O)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-88671
COC(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)[C@H](C(C)C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-88674
COc1c2c(CC[C@@H](c3c2ccc(c(=O)c3)NCCCC(=O)Nc2ccc(cc2)O)NC(=O)C)cc(c1OC)OC,STOCK1N-88685
COC(=O)CC(c1cc2cc(OC)ccc2[nH]c1=O)c1oc(CN2CCc3c(C2c2cc(OC)c(c(c2)OC)OC)cc(c(c3)OC)OC)cc(=O)c1O,STOCK1N-88711
COc1cccc(c1OCCc1ccc2c(c1)CCO2)C1CC(=O)Oc2c1c1occ(c(=O)c1c(c2)O)c1ccc(cc1)Cl,STOCK1N-88712
CSCC[C@@H](C(=O)Nc1n[nH]c(n1)CCC1CCCC1)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-88725
O=C(N1CCCCC1)CC(c1c(O)cc(c2c1oc(cc2=O)c1ccccc1)O)c1ccc(o1)c1ccccc1C(=O)O,STOCK1N-88765
CC[C@@H]([C@@H](C(=O)NCC1(CCCCC1)CC(=O)O)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-88767
COc1c2c(CC[C@@H](c3c2ccc(c(=O)c3)NCCCC(=O)N2CCC(CC2)(O)c2ccc(cc2)Cl)NC(=O)C)cc(c1OC)OC,STOCK1N-88809
COC(=O)CC(c1cc2ccccc2[nH]c1=O)c1oc(CN2CCc3c(C2c2cc(OC)c(c(c2)OC)OC)cc(c(c3)OC)OC)cc(=O)c1O,STOCK1N-88834
O=C(OC(C)(C)C)N[C@H](C(=O)Oc1ccc2c(c1)oc(c(c2=O)c1ccc2c(c1)OCCCO2)C)Cc1ccc(cc1)OC(=O)OC(C)(C)C,STOCK1N-88841
COC(=O)CCCCCNC(=O)[C@H](C(C)C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-88853
COC(=O)CC(c1c(O)cc(n(c1=O)CCc1c[nH]c2c1cccc2)C)c1cccc(c1OCCc1ccc(cc1)OC)OC,STOCK1N-88873
COC(=O)CC(c1oc(CN2CCN(CC2)c2ccc(cc2)OC)cc(=O)c1O)c1ccc(o1)c1ccccc1C(=O)O,STOCK1N-88878
COc1ccc2c(c1)c1CCCC(c1[nH]2)NC(=O)[C@H](C(C)C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-88894
CSCC[C@H](C(=O)N1C[C@H]2C[C@@H](C1)c1n(C2)c(=O)ccc1)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-88900
COC(=O)CC1(CCCCC1)CNC(=O)[C@H](C(C)C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-88914
COc1cc2CC[C@@H](c3c(c2c(c1OC)OC)ccc(c(=O)c3)NCCCC(=O)Nc1cc(F)c(c(c1)F)F)NC(=O)C,STOCK1N-88920
COc1c2c(CC[C@@H](c3c2ccc(c(=O)c3)NCCCCCC(=O)N[C@H](C(=O)O)C(C)C)NC(=O)C)cc(c1OC)OC,STOCK1N-88960
C/C(=C\1/C(=O)C=C2[C@@](C1=O)(C)c1c(O)c(C)c(c(c1O2)C(=O)C)O)/NCC(c1c[nH]c2c1cccc2)c1ccccc1,STOCK1N-88965
COc1c2c(CC[C@@H](c3c2ccc(c(=O)c3)N[C@H](C(=O)Nc2ccc3c(c2)nc([nH]3)CC(C)C)C(C)C)NC(=O)C)cc(c1OC)OC,STOCK1N-88982
CSCC[C@@H](C(=O)OC)NC(=O)[C@H]([C@H](CC)C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89008
COC(=O)CC(c1cc2ccc(cc2[nH]c1=O)OC)c1oc(CN2CCc3c(C2c2cc(OC)c(c(c2)OC)OC)cc(c(c3)OC)OC)cc(=O)c1O,STOCK1N-89026
CSCC[C@@H](C(=O)Nc1cccc(c1)O)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89030
CC[C@H]([C@@H](C(=O)Nc1sc2c(n1)CCC2)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-89038
CSCC[C@@H](C(=O)NCCn1ccc2c1cccc2OC)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89049
COC(=O)[C@H](c1ccccc1)NC(=O)CCCCCNc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89089
COC(=O)CC(c1oc(cc(=O)c1O)CN1CCc2c(C1c1cc(OC)c(c(c1)OC)OC)cc(c(c2)OC)OC)c1ccc(c(c1)OC)OC,STOCK1N-89092
CSCC[C@@H](C(=O)N[C@H](c1nnc2n1cccc2)C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89094
COC(=O)CC(c1oc(CN2CCc3c(C2c2cc(OC)c(c(c2)OC)OC)cc(c(c3)OC)OC)cc(=O)c1O)c1ccc2c(c1)OCCO2,STOCK1N-89104
CC[C@H]([C@@H](C(=O)NCCn1ccc2c1cccc2OC)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-89123
CC[C@H]([C@@H](C(=O)Nc1ccccc1OC)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-89126
COC(=O)CC(c1c(O)cc(n(c1=O)CCc1c[nH]c2c1cccc2)C)c1ccccc1OCCc1ccc2c(c1)CCO2,STOCK1N-89130
CSCC[C@@H](C(=O)N[C@H](C(=O)OC)CC(C)C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89131
CC[C@H]([C@@H](C(=O)OC)NC(=O)[C@@H](Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)CC(C)C)C,STOCK1N-89155
CC[C@H]([C@@H](C(=O)N[C@H](c1nnc2n1cccc2)C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-89158
COc1c2c(CC[C@@H](c3c2ccc(c(=O)c3)N[C@H](C(=O)Nc2ccc(cc2)Cn2cncn2)C(C)C)NC(=O)C)cc(c1OC)OC,STOCK1N-89172
CSCC[C@@H](C(=O)O)NC(=O)CCCCCNc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89173
COc1c2c(CC[C@@H](c3c2ccc(c(=O)c3)NCCCCCC(=O)N2CCC(CC2)C(=O)O)NC(=O)C)cc(c1OC)OC,STOCK1N-89186
COC(=O)CC(c1oc(CN2CCN(CC2)c2ccc(cc2)OC)cc(=O)c1O)c1ccc(o1)c1ccc(cc1)C(=O)OC,STOCK1N-89204
COc1cccc(c1)NC(=O)[C@H]([C@@H](CC)C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89207
COC(=O)CC(c1oc(CN2CCc3c(C2c2cc(OC)c(c(c2)OC)OC)cc(c(c3)OC)OC)cc(=O)c1O)c1cccc(c1)O,STOCK1N-89226
C/C(=C\1/C(=O)C=C2[C@@](C1=O)(C)c1c(O)c(C)c(c(c1O2)C(=O)C)O)/NCCCCCc1nc2c(n1C(C)C)cccc2,STOCK1N-89228
CC[C@H]([C@@H](C(=O)NCCOc1ccc2c(c1)OCO2)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-89232
COc1c2c(CC[C@@H](c3c2ccc(c(=O)c3)N[C@H](C(=O)Nc2cccc(c2)c2nnn(n2)C)C(C)C)NC(=O)C)cc(c1OC)OC,STOCK1N-89264
C/C(=C\1/C(=O)C=C2[C@@](C1=O)(C)c1c(O)c(C)c(c(c1O2)C(=O)C)O)/NCCc1c(C)[nH]c2c1cc(cc2)OC(F)(F)F,STOCK1N-89286
CSCC[C@@H](C(=O)NCC1(CCCCC1)CC(=O)O)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89296
CC[C@H]([C@@H](C(=O)N1CCC2(C(C1)CCCC2)O)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-89299
COC(=O)[C@H](Cc1ccccc1)NC(=O)CCCCCNc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89305
COc1cc2CC[C@@H](c3c(c2c(c1OC)OC)ccc(c(=O)c3)N[C@H](C(=O)N[C@@H](c1ccccc1)C(=O)O)C(C)C)NC(=O)C,STOCK1N-89306
CC[C@H]([C@@H](C(=O)N[C@H](c1nnc2n1cccc2)CC(C)C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-89309
CSCC[C@@H](C(=O)NCCc1ccccn1)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89311
COc1ccc2c(c1)c(=O)c(co2)C(c1c(O)cc(c2c1oc(cc2=O)c1ccccc1)O)CC(=O)N1CCCCC1,STOCK1N-89344
C/C(=C\1/C(=O)C=C2[C@@](C1=O)(C)c1c(O)c(C)c(c(c1O2)C(=O)C)O)/NCC(c1c(C)[nH]c2c1cccc2)c1ccccc1,STOCK1N-89350
CSCC[C@@H](C(=O)NCC1(CCCCC1)CC(=O)OC)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89370
CC[C@H]([C@@H](C(=O)NCCc1ccccn1)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-89371
COC(=O)CC(c1oc(CN2CCN(CC2)c2ccc(cc2)OC)cc(=O)c1O)c1ccc(c(c1)OC)OCCc1ccc2c(c1)CCO2,STOCK1N-89376
CSCC[C@@H](C(=O)Nc1ccc2c(c1)nc([nH]2)C(C)C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89386
CSCC[C@@H](c1nc2c([nH]1)cccc2)NC(=O)[C@H]([C@@H](CC)C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89396
COc1c2c(CC[C@@H](c3c2ccc(c(=O)c3)NCCCC(=O)Nc2scc(n2)c2cccs2)NC(=O)C)cc(c1OC)OC,STOCK1N-89427
COC(=O)[C@@H](NC(=O)[C@@H](Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)CC(C)C)Cc1ccccc1,STOCK1N-89475
CSCC[C@@H](C(=O)NC1CCCc2c1[nH]c1c2cc(cc1)OC)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89494
CC[C@H]([C@@H](C(=O)NCc1cccn1C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-89540
COc1ccc2c(c1)cc(c(=O)[nH]2)C1CC(=O)Oc2c1c1O/C(=C\c3cc(OC)c(cc3OC)OC)/C(=O)c1cc2,STOCK1N-89643
COC(=O)[C@H](C(C)C)NC(=O)[C@@H](Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)CC(C)C,STOCK1N-89645
COc1cccc(c1OCCc1ccc2c(c1)CCO2)C1CC(=O)Oc2c1c1oc(=O)cc(c1c(c2C(=O)C)O)C,STOCK1N-89647
CSCC[C@@H](C(=O)NC1CC(C)(C)NC(C1)(C)C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89663
CC[C@H]([C@@H](C(=O)NCC1CCCN1CC)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-89666
CC[C@@H]([C@@H](C(=O)N1CCC(CC1)C(=O)OC)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-89686
O=C(Cn1c2ccccc2c2c1[C@@H]1N(CC2)C(=O)c2c(N1C)cccc2)Nc1cccnc1Oc1ccc2c(c1)OCO2,STOCK1N-89713
COc1ccc(cc1OC)C(C(C)C)NC(=O)[C@H](C(C)C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89716
COc1c2c(CC[C@@H](c3c2ccc(c(=O)c3)N[C@H](C(=O)Nc2n[nH]c(n2)CCC2CCCC2)C(C)C)NC(=O)C)cc(c1OC)OC,STOCK1N-89753
COc1ccc(cc1)C(c1c(C)[nH]c2c1cccc2)CN/C(=C/1\C(=O)C=C2[C@@](C1=O)(C)c1c(O)c(C)c(c(c1O2)C(=O)C)O)/C,STOCK1N-89755
COc1ccc(cc1)OCCNC(=O)[C@H]([C@@H](CC)C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89774
CSCC[C@@H](C(=O)Nc1ccc(cc1)O)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89785
CSCC[C@@H](C(=O)Nc1scc(n1)CC(=O)OCC)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89821
COc1cc2CC[C@@H](c3c(c2c(c1OC)OC)ccc(c(=O)c3)NCCCC(=O)Nc1cccc(c1)C(=O)c1nccn1C)NC(=O)C,STOCK1N-89825
CSCC[C@@H](C(=O)N[C@H](C(=O)OC)[C@@H](CC)C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89838
COc1c2c(CC[C@@H](c3c2ccc(c(=O)c3)N[C@H](C(=O)NCCc2ccncc2)C(C)C)NC(=O)C)cc(c1OC)OC,STOCK1N-89844
CSCC[C@@H](C(=O)Nc1ccc2c(c1)[nH]cc2)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89859
CC[C@@H]([C@@H](C(=O)N1CCC(CC1)C(=O)O)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-89885
CSCC[C@@H](C(=O)O)NC(=O)[C@H]([C@H](CC)C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89897
COC(=O)CC(c1cc2ccccc2n(c1=O)CC(C)C)c1oc(CN2CCN(CC2)c2ccc(cc2)OC)cc(=O)c1O,STOCK1N-89955
CSCC[C@@H](C(=O)N1CCC2(C(C1)CCCC2)O)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89975
CCOC(=O)Cc1csc(n1)NC(=O)[C@H]([C@@H](CC)C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-89980
COc1c2c(CC[C@@H](c3c2ccc(c(=O)c3)NCCCC(=O)N2CCC3(C(C2)CCCC3)O)NC(=O)C)cc(c1OC)OC,STOCK1N-89992
COc1c(OC)cc2c(c1OC)c1ccc(c(=O)cc1[C@H](CC2)NC(=O)C)N[C@H](C(=O)NCCn1ccc2c1cccc2OC)C(C)C,STOCK1N-89994
COC(=O)CCCCCNC(=O)[C@@H](Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)CC(C)C,STOCK1N-90009
COc1c2c(CC[C@@H](c3c2ccc(c(=O)c3)N[C@H](C(=O)Nc2cccnc2)C(C)C)NC(=O)C)cc(c1OC)OC,STOCK1N-90028
CC(Cn1c(CCCN/C(=C/2\C(=O)C=C3[C@@](C2=O)(C)c2c(O)c(C)c(c(c2O3)C(=O)C)O)/C)nc2c1cccc2)C,STOCK1N-90043
CSCC[C@@H](C(=O)N[C@@H]([C@@H](CC)C)C(=O)O)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-90066
COC(=O)CCCCCNC(=O)CCCCCNc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-90142
CC[C@H]([C@@H](C(=O)OC)NC(=O)CCCCCNc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-90154
COc1cc(OC)c(cc1C(c1c(O)cc(c2c1oc(cc2=O)c1ccccc1)O)CC(=O)N1CCCCC1)OC,STOCK1N-90173
COc1ccc(cc1OC)CNC(=O)CCCCCNc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-90182
CC[C@H]([C@@H](C(=O)NCc1cn(c2c1cccc2)C)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-90186
COC(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)CCCNc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-90192
COc1ccccc1C(c1c[nH]c2c1cccc2)CN/C(=C/1\C(=O)C=C2[C@@](C1=O)(C)c1c(O)c(C)c(c(c1O2)C(=O)C)O)/C,STOCK1N-90212
COC(=O)CC(c1oc(CN2CCc3c(C2c2cc(OC)c(c(c2)OC)OC)cc(c(c3)OC)OC)cc(=O)c1O)c1ccc(c(c1)OC)O,STOCK1N-90219
CC[C@H]([C@@H](C(=O)N1CCN(CC1)c1ccccc1OC)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C)C,STOCK1N-90223
CSCC[C@@H](C(=O)NCCCCCC(=O)O)Nc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,STOCK1N-90224
CC(c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)CN/C(=C/1\C(=O)C=C2[C@@](C1=O)(C)c1c(O)c(C)c(c(c1O2)C(=O)C)O)/C)C,STOCK1N-90227
